Time:250Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
2.552,79,24.99026944,0,0,,,
2.556,79,56.6608229,0,0,,,
2.56,80,89.16522799,0,0,,,
2.564,80,67.33288322,0,0,,,
2.568,80,30.57267271,0,0,,,
2.572,80,73.47719297,0,0,,,
2.576,80,112.2407055,0,0,,,
2.58,80,71.89388316,0,0,,,
2.584,80,47.07582476,0,0,,,
2.588,80,65.61038342,0,0,,,
2.592,81,66.71688351,0,0,,,
2.596,81,67.50615291,0,0,,,
2.6,81,67.95687313,0,0,,,
2.604,81,48.12306256,0,0,,,
2.608,81,26.09127348,0,0,,,
2.612,81,28.03628668,0,0,,,
2.616,81,39.45965503,0,0,,,
2.62,81,22.23072171,0,0,,,
2.624,82,12.02630839,0,0,,,
2.628,82,41.3347472,0,0,,,
2.632,82,59.43399432,0,0,,,
2.636,82,49.1555138,0,0,,,
2.64,82,37.35398933,0,0,,,
2.644,82,35.90361491,0,0,,,
2.648,82,61.354709,0,0,,,
2.652,82,77.30295413,0,0,,,
2.656,83,94.56957612,0,0,,,
2.66,83,114.6221322,0,0,,,
2.664,83,76.82139263,0,0,,,
2.668,83,12.49792916,0,0,,,
2.672,83,10.87373268,0,0,,,
2.676,83,31.43295703,0,0,,,
2.68,83,39.43946338,0,0,,,
2.684,83,51.61730593,0,0,,,
2.688,84,53.10467803,0,0,,,
2.692,84,46.36519407,0,0,,,
2.696,84,47.83442125,0,0,,,
2.7,84,37.31210346,0,0,,,
2.704,84,29.65616797,0,0,,,
2.708,84,61.84249761,0,0,,,
2.712,84,67.3679244,0,0,,,
2.716,84,59.93040255,0,0,,,
2.72,85,108.6622703,0,0,,,
2.724,85,144.8618638,0,0,,,
2.728,85,122.940378,0,0,,,
2.732,85,116.2085825,0,0,,,
2.736,85,105.3505957,0,0,,,
2.74,85,59.6893188,0,0,,,
2.744,85,33.69399476,0,0,,,
2.748,85,37.86609983,0,0,,,
2.752,86,38.07560197,0,0,,,
2.756,86,51.25068178,0,0,,,
2.76,86,65.28335798,0,0,,,
2.764,86,40.51751448,0,0,,,
2.768,86,23.44969833,0,0,,,
2.772,86,40.64685592,0,0,,,
2.776,86,51.87865636,0,0,,,
