Time:128Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
30.7734375000,492,153.5810883300,30.0000000000,20.0000000000,,,
30.7812500000,492,130.3808592487,30.0000000000,20.0000000000,,,
30.7890625000,492,121.6840498682,30.0000000000,20.0000000000,,,
30.7968750000,492,117.8855077393,30.0000000000,20.0000000000,,,
30.8046875000,492,116.7833069193,30.0000000000,20.0000000000,,,
30.8125000000,493,111.0165226091,30.0000000000,20.0000000000,,,
30.8203125000,493,88.8480851069,30.0000000000,20.0000000000,,,
30.8281250000,493,70.3417020986,30.0000000000,20.0000000000,,,
30.8359375000,493,78.7466533003,30.0000000000,20.0000000000,,,
30.8437500000,493,101.2256379652,30.0000000000,20.0000000000,,,
30.8515625000,493,119.7703561823,30.0000000000,20.0000000000,,,
30.8593750000,493,118.7202084375,30.0000000000,20.0000000000,,,
30.8671875000,493,113.1708026576,30.0000000000,20.0000000000,,,
30.8750000000,494,123.6300344598,30.0000000000,20.0000000000,,,
30.8828125000,494,133.0765456743,30.0000000000,20.0000000000,,,
30.8906250000,494,124.5948459309,30.0000000000,20.0000000000,,,
30.8984375000,494,114.2147690643,30.0000000000,20.0000000000,,,
30.9062500000,494,104.6446386015,30.0000000000,20.0000000000,,,
30.9140625000,494,81.3444250191,30.0000000000,20.0000000000,,,
30.9218750000,494,56.4853178861,30.0000000000,20.0000000000,,,
30.9296875000,494,47.4988129211,30.0000000000,20.0000000000,,,
30.9375000000,495,31.1703272071,30.0000000000,20.0000000000,,,
30.9453125000,495,-18.3326185586,30.0000000000,20.0000000000,,,
30.9531250000,495,-82.3856545622,30.0000000000,20.0000000000,,,
30.9609375000,495,-123.0319359353,30.0000000000,20.0000000000,,,
30.9687500000,495,-133.1580260297,30.0000000000,20.0000000000,,,
30.9765625000,495,-150.2271127621,30.0000000000,20.0000000000,,,
30.9843750000,495,-192.3233656756,30.0000000000,20.0000000000,,,
30.9921875000,495,-257.9316835333,30.0000000000,20.0000000000,,,
31.0000000000,496,-325.5856696333,30.0000000000,20.0000000000,,,
31.0078125000,496,-389.4840896633,30.0000000000,20.0000000000,,,
31.0156250000,496,-458.3136321161,30.0000000000,20.0000000000,,,
31.0234375000,496,-527.2416128799,30.0000000000,20.0000000000,,,
31.0312500000,496,-566.8683494050,30.0000000000,20.0000000000,,,
31.0390625000,496,-532.6710168059,30.0000000000,20.0000000000,,,
31.0468750000,496,-387.6120829686,30.0000000000,20.0000000000,,,
31.0546875000,496,-173.1151450494,30.0000000000,20.0000000000,,,
31.0625000000,497,41.5374780802,30.0000000000,20.0000000000,,,
31.0703125000,497,225.2828012498,30.0000000000,20.0000000000,,,
31.0781250000,497,354.3235135849,30.0000000000,20.0000000000,,,
31.0859375000,497,425.3804730754,30.0000000000,20.0000000000,,,
31.0937500000,497,447.4614218930,30.0000000000,20.0000000000,,,
31.1015625000,497,444.5972056081,30.0000000000,20.0000000000,,,
31.1093750000,497,415.4430503254,30.0000000000,20.0000000000,,,
31.1171875000,497,351.2848029983,30.0000000000,20.0000000000,,,
31.1250000000,498,268.0068871787,30.0000000000,20.0000000000,,,
31.1328125000,498,204.5088471267,30.0000000000,20.0000000000,,,
31.1406250000,498,170.7726283559,30.0000000000,20.0000000000,,,
31.1484375000,498,158.9547083062,30.0000000000,20.0000000000,,,
31.1562500000,498,153.8737795814,30.0000000000,20.0000000000,,,
31.1640625000,498,149.0406639284,30.0000000000,20.0000000000,,,
31.1718750000,498,137.5795683698,30.0000000000,20.0000000000,,,
31.1796875000,498,119.9171345843,30.0000000000,20.0000000000,,,
31.1875000000,499,95.8569177860,30.0000000000,20.0000000000,,,
31.1953125000,499,81.0298262765,30.0000000000,20.0000000000,,,
31.2031250000,499,90.3400814754,30.0000000000,20.0000000000,,,
31.2109375000,499,107.3741507378,29.9776608806,20.0446782387,,,
31.2187500000,499,111.5958256287,29.1907003211,21.6185993579,,,
31.2265625000,499,82.5488291637,27.4977400415,25.0045199170,,,
31.2343750000,499,67.0263745682,26.6739022815,26.6521954369,,,
31.2421875000,499,96.5061071423,26.8539360566,26.2921278869,,,
31.2500000000,500,99.4174057727,27.0846948573,25.8306102854,,,
31.2578125000,500,45.6579801369,27.0534481800,25.8931036400,,,
31.2656250000,500,-21.9510402220,26.9797027055,26.0405945891,,,
31.2734375000,500,-67.3260500242,26.9809560632,26.0380878736,,,
31.2812500000,500,-97.3316079247,27.0039148550,25.9921702899,,,
31.2890625000,500,-126.3637494242,27.0063216260,25.9873567479,,,
31.2968750000,500,-127.8264524643,26.9995593884,26.0008812232,,,
31.3046875000,500,-105.6734087549,26.9980049908,26.0039900183,,,
31.3125000000,501,-87.3739450899,26.9998952503,26.0002094995,,,
31.3203125000,501,-88.7153215119,27.0006003919,25.9987992162,,,
31.3281250000,501,-100.8981805431,27.0001044863,25.9997910274,,,
31.3359375000,501,-85.6097286629,26.9998281048,26.0003437905,,,
31.3437500000,501,-67.2417430439,26.9999471953,26.0001056094,,,
31.3515625000,501,-66.2446170016,27.0000464578,25.9999070844,,,
31.3593750000,501,-65.7732689328,27.0000218193,25.9999563613,,,
31.3671875000,501,-57.2487548413,26.9999883528,26.0000232943,,,
31.3750000000,502,-70.6392688198,26.9999918932,26.0000162136,,,
31.3828125000,502,-111.0307373257,27.0000026025,25.9999947950,,,
31.3906250000,502,-136.1316814636,27.0000028043,25.9999943914,,,
31.3984375000,502,-145.1740261192,26.9999995381,26.0000009239,,,
31.4062500000,502,-159.4662010018,26.9999990827,26.0000018346,,,
31.4140625000,502,-181.1887252176,27.0000000315,25.9999999370,,,
31.4218750000,502,-185.7467426644,27.0000002856,25.9999994287,,,
31.4296875000,502,-150.1481732522,27.0000000247,25.9999999506,,,
31.4375000000,503,-40.4465784634,26.9999999152,26.0000001696,,,
31.4453125000,503,104.9412044005,26.9999999822,26.0000000356,,,
31.4531250000,503,202.6473480422,27.0000000239,25.9999999522,,,
31.4609375000,503,235.8955479173,27.0000000084,25.9999999833,,,
31.4687500000,503,252.3198334023,26.9999999937,26.0000000127,,,
